block_timestamp,transaction_hash,block_number,transaction_index,log_index,gas_price_eth,trx_initiator,wallet,token_name,token0_in,token1_in,token0_out,token1_out,value
44:59.0,0xdabe373b108fabfb2be4fba9eb7407e6438693faec6cb62bfb58d257d5d4de05,16142162,69,257,0.004224172,0x6d3946a602d78e4a1473c67b5b742f66b0b1acd3,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,Swap,256.468301,,,67.9493203,324.4176213
08:23.0,0x956fae17c4e6114cfb6311fd32629cfa1119a7db3eb9b1345a6400f4e60f0067,16142278,86,209,0.002620335,0x87623a3cb948a1e1de1f13fe660eb2c96a52a6bc,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,Swap,,42.11648614,48.652756,,90.76924214
01:59.0,0x03fef5db17cb2439f86441c7916e8cc8f0044933e2b3ff4a39329304acac8284,16142546,58,144,0.002107136,0xa01dd79c6a09cd5d51278dba059114bc2cb5ebce,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,Swap,,200,236.317115,,436.317115
59:35.0,0x29661d780efbea27a49d942a6a2838a7eadd1ca0e27f60a5593790422f496f3e,16142534,20,32,0.003520314,0x116a5ed06d4f895cc51e3d3f2e84dc0ea2855b13,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,Swap,255.450776,,,214.9009337,470.3517097
49:47.0,0x8d0043fae820eff1e529e0a5170e4637b022f32ebbbe71ddfd60b5aa385dcba8,16345465,96,196,0.005015314,0x995b541b832f54743f6a207ec548c7370e538c87,0xc36442b4a4522e871399cd717abdd847ab11fe88,Increase liquidity,350,83.61506091,,,433.6150609
26:47.0,0x69f4ee9e1ce5343cc09bfa7aa4da6a0f1ed02b67cff5c1123ed6f207621442b6,16345648,59,134,0.00437548,0x68032f70fdf1134bc93598d76c579c3b83f93cfd,0xe66b31678d6c16e9ebf358268a790b763c133750,Swap,,42.13410916,48.794774,,90.92888316
39:11.0,0x93a93f8b7df82b4120711d1dded423b423c902273de367357ddb91c19855d13b,16574279,11,70,0.006388542,0xd2c95fd9478153945a8f45e0d6d65a17c63c7706,0x881d40237659c251811cec9c364ef91dc08d300c,Swap,4956.255814,,,4341.164295,9297.420109
53:35.0,0x3c4d70dcea9acaf051e7de913795f617325ad6d4b446cbfb98255a7de439d533,16153831,91,125,0.002877234,0xae2eab361a90f59bab5a119dfdd0785f65501ddb,0x1111111254eeb25477b68fb85ed929f73a960582,Swap,49.303366,,,40.44681915,89.75018515
24:11.0,0xc34a24e82b902a4a5cdae988e7d8280173ff0bab314e786d9d98fe103c40fa92,16362347,61,239,0.004143038,0x22f35a1c13b291b72a771bb061078b80dcf3a6e6,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,Swap,1933.918044,,,1645.723633,3579.641677
14:23.0,0x26ee5995719e4ee6fb29e4a2991137c8080deabdc4cc3547da72acd22665da0e,16359316,11,76,0.003211157,0x34517396298c30a181af0906c48c986ae69e2d10,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,Swap,37.797102,,,32.19059093,69.98769293
43:59.0,0x53e8e24625a70074881ca894c84ff8f1b199e12f2fbfcd928b9ebbf7c1a51799,16160350,121,118,0.007106175,0x06f99c6473f07649aba102162672b85f3ee7baf8,0xc36442b4a4522e871399cd717abdd847ab11fe88,Increase liquidity,2124.849831,873.2777013,,,2998.127532
28:47.0,0x4f84a64dbddbde7f0215b8cd562e392e75875fd1276ea543ff1766044b6bcffd,16540820,240,346,0.00451296,0x5c6428181b9b34df8c1f2af7718f03cacc79d183,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,Swap,,130.698785,148.69251,,279.391295
48:35.0,0x50253ab1de6ac6092866e7c792009d89605e8a18853e91e5b3a360bdc2edce79,16624711,53,117,0.005362632,0x34517396298c30a181af0906c48c986ae69e2d10,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,Swap,10.919473,,,9.570412137,20.48988514
05:35.0,0x1114ff1d2271747bf8b88ee8c4612735876fe3ae70c36dedab700c31be649e9d,16362254,26,143,0.004467323,0x22f35a1c13b291b72a771bb061078b80dcf3a6e6,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,Swap,1549.846401,,,1319.411355,2869.257756
24:35.0,0x7f90dc142ba08c8b764d89e827573f2adc767e9666b30c359412ecf67ba89224,16324448,47,243,0.00438237,0x11f801bca9d2e74bc9726b3dccb58fd719227ec1,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,Swap,20.029961,,,17.44938283,37.47934383
52:35.0,0xef0be8d49a6912ea56ae5f192d4f951f0dad49b1de383ebce17c1aaf1c599f8f,16276203,51,138,0.001541967,0x56a8b905964fa15330e5df8cbd43773ff033c666,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,Swap,,430.0839215,496.473169,,926.5570905
34:59.0,0x0a78f50761cbdbf7f44902561f3ed1e16f8ef393e34399014aa2724d3987c9a2,16433724,99,302,0.003925364,0x18ac6951ef84d343c5303ce2bba09bbafd696145,0xc36442b4a4522e871399cd717abdd847ab11fe88,Increase liquidity,2330.488017,5168.791826,,,7499.279843
32:23.0,0x2cf028fbbc207b652e4ef26333ed6c0d3a53a1303b06d264c6808830dbf395eb,16204436,75,130,0.00692469,0x66b5fc478feb3083f7fc3d77b668e698ded346cc,0xc36442b4a4522e871399cd717abdd847ab11fe88,Increase liquidity,669,1475.838224,,,2144.838224
56:47.0,0x3dd6424d6cdaade2ca8e3c888db36f6afcd151aa2f0e45668d28ab013e45e7d9,16165487,108,282,0.003265653,0x29998fa59d5da4e71678236e0cf0f8b6fa7faf62,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,Swap,29.574466,,,25,54.574466
03:23.0,0xf2b29d9d194413ee0cf237e0cfaabfb712148737e6f8223b3b7e5395d6ff69df,16400136,45,106,0.008036445,0xe545a26dd6acbc146b80981bfc969d5d47959c0b,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,Swap,,202.9289235,236.817085,,439.7460085
33:11.0,0xf0138e3cb1f9b4e30fabad9a14c108275d954717e60773d7b302c685ee4ce761,16399985,132,233,0.003547025,0xe545a26dd6acbc146b80981bfc969d5d47959c0b,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,Swap,,231,269.591552,,500.591552
42:47.0,0xd2eab6e248aebb63896ea5aef7344a8f18489291119f06e984e57ca36d41bbb5,16399436,3,90,0.011106275,0xa2e2405ffab7a30b7b0bababba3f5fab35ce41f9,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,Swap,7491.523901,,,6385.940499,13877.4644
28:11.0,0x96c3b7fac61dd88166bb46c124c8c4b41fb423279301f404073a002d4133da2d,16358487,92,185,0.006116738,0x3ca243cde2c3887ea93c435773acbd64a934ea6c,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,Swap,414.74545,,,353.4250132,768.1704632
53:11.0,0x88f6f82a13861d141a718e60f0d18beb9fb8a5c0a0359cbce59643af688c7a8a,16472911,105,212,0.002937936,0xa01dd79c6a09cd5d51278dba059114bc2cb5ebce,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,Swap,3415.864606,,,3000,6415.864606
15:35.0,0xd521e8124a0d9ce67268f57a38d72bd578ee343ef89fb99eb0a14c00e4d8d0df,16356933,97,181,0.007115904,0x55dcad916750c19c4ec69d65ff0317767b36ce90,0xa88800cd213da5ae406ce248380802bd53b47647,Swap,,460.6286535,537.360499,,997.9891525
03:23.0,0x33e56a442653187d1445fa474f6564f97eb62d253089864a533c448754ff2d58,16352097,79,129,0.007373353,0x14bdfda5b5b829f14332a52c15129386284ce36a,0xc36442b4a4522e871399cd717abdd847ab11fe88,Increase liquidity,553.125173,1437.212791,,,1990.337964
03:59.0,0x86b7310c746b3fea8d9f3ed448cd97b70f881a5a4b66a0130745e1c963385621,16356277,88,147,0.00394916,0xca66b197d337f15f4b949e3201ee833c73665217,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,Swap,14998.67389,,,12856.55833,27855.23222
41:47.0,0xd3bab6bbfdcc9a37467eb0217ceef8068a9c6c85afb9548b46d98be3926347a7,16382143,101,308,0.006196484,0x18ac6951ef84d343c5303ce2bba09bbafd696145,0xc36442b4a4522e871399cd717abdd847ab11fe88,Increase liquidity,51.618891,19.94209771,,,71.56098871
42:23.0,0x83a09a6559858b5aff3208165dba28231a8680961f2c8b1ae7b16126d1e6e878,16562061,122,227,0.003814354,0x8d31ec6e6ada48396cef5c98e1ca3601b82ae9ae,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,Swap,114.011047,,,100,214.011047
21:35.0,0xa775a2942cb22af31890e3bfde42397a72de25cacba50b8ba35370e0654118b3,16322640,54,87,0.006871379,0x9defcb171005dcaf1fc806df8cb58bdaff8e7f80,0xe66b31678d6c16e9ebf358268a790b763c133750,Swap,400.835264,,,349.2465872,750.0818512
49:23.0,0x8a4441b20d6870518471c9aabe5ce85efe881c9ad3976477aaff8acaa3715764,16491692,59,129,0.004838637,0x5c6428181b9b34df8c1f2af7718f03cacc79d183,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,Swap,723.574065,,,630.9265948,1354.50066
37:47.0,0x549c743e56bd99fbf02da5e39b3bd19bf3f61f5080bb06f855acab141f78de25,16563228,100,219,0.003497727,0x66b5fc478feb3083f7fc3d77b668e698ded346cc,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,Swap,550,,,482.3914808,1032.391481
06:47.0,0x57808962a30b042c9ac1757504b2ae8c69700f6c1fb0c989005b96834f0bd03e,16181933,60,77,0.002965611,0x68032f70fdf1134bc93598d76c579c3b83f93cfd,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,Swap,49.656709,,,42.55970622,92.21641522
52:59.0,0x83049ec36cbafa3a50f15bac1976ac45389e16543be80ab0faabc8768bc52a8c,16422758,49,157,0.007371143,0xe6c4293235d11c9d241d6d204eb366f0afdbe3fa,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,Swap,503.334878,,,429.0589337,932.3938117
35:59.0,0xd78b70eb7a4b72eb3d75c1c4f3b0448c569dc068e32d5a617211d6cb639dde45,16563219,64,160,0.004064285,0x66b5fc478feb3083f7fc3d77b668e698ded346cc,0xc36442b4a4522e871399cd717abdd847ab11fe88,Collect,,,1199.575056,3493.326703,4692.901759
35:59.0,0xd78b70eb7a4b72eb3d75c1c4f3b0448c569dc068e32d5a617211d6cb639dde45,16563219,64,156,0.004064285,0x66b5fc478feb3083f7fc3d77b668e698ded346cc,0xc36442b4a4522e871399cd717abdd847ab11fe88,Burn (Remove),,,1186.355682,3481.047785,4667.403467
41:23.0,0x02b3c0f934e74676b2cddc69e5b07164389515a9575ea862aa51435b72364600,16364822,44,107,0.005914463,0x16bf8f996be9a723ff33e6c34a5dd47e8762bda3,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,Swap,89.005625,,,75.72715909,164.7327841
45:35.0,0x8fbd0896addafb1e8e0bdd879fa5a20f40a083a359d50abe45303e2b89b5b50a,16279751,55,144,0.002865312,0x92f1668f4ba707be11fbf6fea10aa8c873abddbc,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,Swap,3487.183121,,,3000,6487.183121
34:59.0,0xff3e1e8db9b5aa9dded0963dede24d5cb1d579eab8ced29ce1dcc9604acf6f8a,16442972,46,123,0.004491342,0xe545a26dd6acbc146b80981bfc969d5d47959c0b,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,Swap,,43.77295898,50.169084,,93.94204298
40:35.0,0x97d30ef0ab646e19686a17a5d87838266645c698cb972d8d43e276d031c1199f,16441210,144,263,0.007372295,0xa21740833858985e4d801533a808786d3647fb83,0x9008d19f58aabd9ed0d60971565aa8510560ab41,Swap,,1304.057907,1494.87854,,2798.936447
35:35.0,0x2adb31a6be22dbf6bf7b6bd1050e214834a227dee93a61cfc141e0ffe756adf0,16601377,52,185,0.007123107,0x5f4f120d8435ea38f0f4635a910fee03801be88d,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,Swap,,1121.589292,1271.134075,,2392.723367
39:59.0,0x55294c95582db0e8687ca6692d710796fed4dde01cc3b6efc7cb819dbc42e365,16352577,44,111,0.004305079,0xf6f78cb715468d23b0b5f1e925df79e0a709fb08,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,Swap,1143.909572,,,984.016811,2127.926383
48:59.0,0x3996e74f2905a74691093ac402ca0fb35756e555996435f343fd0f0558a96347,16354410,32,161,0.002517611,0x83a83ae2fd0631bc2c8ef6da568f6c8ed9168849,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,Swap,10000,,,8595.495673,18595.49567
51:35.0,0xb18a3bd756b98c866dd1b3251d169a6c124c6b399a94e8b249b8d92a500103f9,16341898,112,337,0.009593957,0x995b541b832f54743f6a207ec548c7370e538c87,0xc36442b4a4522e871399cd717abdd847ab11fe88,Increase liquidity,350,89.02612436,,,439.0261244
14:11.0,0x33a2233329659f6a6589a9a0873c9fd8e5150a4cfa5f12224ac4fea9310e63c4,16481678,67,171,0.002804328,0x5631de32f05c9675d367e4df50e59e466b9d1518,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,Swap,580,,,506.5770339,1086.577034
45:23.0,0x5df23c478c60e0dcf6aa298af0907a158b6f2399a672c7e718aee0714952b81c,16480937,79,180,0.003029551,0x995b541b832f54743f6a207ec548c7370e538c87,0xc36442b4a4522e871399cd717abdd847ab11fe88,Collect,,,478.240877,365.1526805,843.3935575
45:23.0,0x5df23c478c60e0dcf6aa298af0907a158b6f2399a672c7e718aee0714952b81c,16480937,79,176,0.003029551,0x995b541b832f54743f6a207ec548c7370e538c87,0xc36442b4a4522e871399cd717abdd847ab11fe88,Burn (Remove),,,478.240877,365.1526805,843.3935575
30:35.0,0x147548d74e6c1803efb5a8d357030b5dd882dc5d4b5593cd871db2f12ff30ceb,16160582,55,87,0.003999749,0x06f99c6473f07649aba102162672b85f3ee7baf8,0xc36442b4a4522e871399cd717abdd847ab11fe88,Increase liquidity,5160.260302,2062.160272,,,7222.420574
08:35.0,0x99c5882b5cd38bd623e61dcc6561f465b6c69f78044cb4c8ff495ef6eee52e2d,16491488,225,540,0.005744938,0x5c6428181b9b34df8c1f2af7718f03cacc79d183,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,Swap,318.58795,,,277.8146025,596.4025525
08:23.0,0x117694f30461c9f55e47ef586d150d5ea774cb668dbfa597d536a48a762b42b2,16483438,71,191,0.002309764,0x8e6703332c167a82a1d5e1adb0754607d4d2de22,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,Swap,100,,,87.25850764,187.2585076
35:47.0,0x3f323b98a8cd26748be37d801f4466472a89004b1d6185c566e63f9d59ef6000,16321514,127,338,0.004774074,0x850e72890184bcc3250879bf6f1f7f4d31875f28,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,Swap,1.154703,,,1,2.154703
36:47.0,0xdaabf27128a2d3f279bd82a717a7499f575b92f1cb061b80f68d617460eefa6d,16176710,120,334,0.006708822,0x995b541b832f54743f6a207ec548c7370e538c87,0xc36442b4a4522e871399cd717abdd847ab11fe88,Collect,,,1523.921833,1136.719027,2660.64086
36:47.0,0xdaabf27128a2d3f279bd82a717a7499f575b92f1cb061b80f68d617460eefa6d,16176710,120,330,0.006708822,0x995b541b832f54743f6a207ec548c7370e538c87,0xc36442b4a4522e871399cd717abdd847ab11fe88,Burn (Remove),,,1523.227238,1134.355683,2657.582921
11:11.0,0xe546146121a399e237801eafd01ec35890447adebc2bcb4057ae6cf6930585ed,16146171,41,58,0.004094639,0x14bdfda5b5b829f14332a52c15129386284ce36a,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,Swap,1503.621416,,,1258.13,2761.751416
35:47.0,0x4ee0cdbc432da2ecfe16fa84206dd7c5ecc07485b7e0b4e7d40a3ca029095fee,16168961,115,193,0.004400297,0x74cb0175a60d0b952bbe116f0185dd5d80933705,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,Swap,15.426856,,,13.01952299,28.44637899
33:59.0,0x98bb987d65d1a99d6cbbbeca0f2d12234a6c24c6996229a9aa590746efc4e420,16294327,77,129,0.003357447,0x9feca953e467b26e17f081ef5be1b257b5b7c857,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,Swap,,87.42469101,100.974816,,188.399507
35:11.0,0x342140ebb0443e8655a99699e61e92f204dd5f8c3286b1c95b8e7317cce16130,16144204,56,100,0.003989207,0xbff392cd252a3c337ef29cebd89ee5b3b6f9f594,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,Swap,1454.855749,,,1199.085459,2653.941208
23:11.0,0xa76bc0bdbc1403d90b6fdbb1735805ee86d42e6ec94ce0583d7454e528d5d41e,16147412,91,138,0.004225597,0x630c2d090aed8c4791a1d4f5ef7fb51468049dce,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,Swap,25.643587,,,20.84284815,46.48643515
57:11.0,0x3570148367973c23a68c6b84ac370deae8bf638e542d8e23bf7498a2f69283e0,16147881,58,110,0.006627037,0xdf7109b24eecca3f5ec7813947d188ecf9101c1f,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,Swap,1397.927286,,,1097.786768,2495.714054
29:47.0,0xe166e1e49d225abb5e677f4ed25cef46d3868691e328ca5220594f02d01a8b9b,16146851,45,92,0.00755857,0x51382c7e0ff4dd26683b3356f4fd1320f9cf3327,0xc36442b4a4522e871399cd717abdd847ab11fe88,Increase liquidity,4722.08271,4123.922883,,,8846.005593
48:23.0,0x1db755742de3465d8930b554baf7e90861260aea18478fd17814057a3a532632,16307832,99,261,0.003203575,0x5f4f120d8435ea38f0f4635a910fee03801be88d,0xc36442b4a4522e871399cd717abdd847ab11fe88,Burn (Remove),,,828.301993,0,828.301993
48:23.0,0x1db755742de3465d8930b554baf7e90861260aea18478fd17814057a3a532632,16307832,99,265,0.003203575,0x5f4f120d8435ea38f0f4635a910fee03801be88d,0xc36442b4a4522e871399cd717abdd847ab11fe88,Collect,,,829.261664,0.423392892,829.6850569
14:59.0,0xb221c0bb68fe087a82b7d973b49fe5609241af3deb2055963faa62ff9a12f7ea,16307667,39,102,0.003352683,0x02e0c302380aa679189d9caa349a0da5a6a19108,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,Swap,36.757597,,,31.67067723,68.42827423
43:11.0,0x06994c27b6e38b78d8386d68c0b1173c24dadabccdee82d5d4886d9106c46444,16147811,78,91,0.010553524,0x995b541b832f54743f6a207ec548c7370e538c87,0xc36442b4a4522e871399cd717abdd847ab11fe88,Increase liquidity,3009.914934,1175.631022,,,4185.545956
55:35.0,0x296f5d11814eeb3f4460c09a6592425498f29ca8f771534f1c5f3a722d3c7e2f,16147574,282,300,0.005090283,0xed4cf407b4a4913f0507ff6ec2fc5c38161cfab9,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,Swap,1275.745486,,,1036.079934,2311.82542
43:47.0,0x752ddd4a06d89af02d6b60502deb73469e5e89a163b1f13805e91abe3a1c595c,16145143,42,111,0.002942023,0xa7b64c7274231e50701f5b688a7e6902b2520088,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,Swap,256.200198,,,210.8561452,467.0563432
21:47.0,0xa4fa7abbe404c62254976ebe85fe8a59d635b086e107d8691a13c5cfa7caade8,16147109,70,88,0.004153903,0x3296b13b1ee66d953d4449bd81581a4612ecc27f,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,Swap,38.662035,,,31.83245039,70.49448539
17:35.0,0xa3f6449b13bf59bfbb0ae1642efa84862c8caf5d4fec7dbe6496365892d9b18d,16146202,70,115,0.009968333,0x14bdfda5b5b829f14332a52c15129386284ce36a,0xc36442b4a4522e871399cd717abdd847ab11fe88,Increase liquidity,2217.864454,2245.754127,,,4463.618581
18:35.0,0x76cc6c852253ec0b180475b5a6bf5a5fc01b9c674b679cd4d1926bce234e4f57,16438418,115,356,0.002317548,0x8586e06c484a88a5e5ed846645681da4e8893e16,0x1111111254fb6c44bac0bed2854e76f90643097d,Swap,,7308.286017,8468.761422,,15777.04744
12:23.0,0x3c7a3ec94e1147471bbd27ec566c215ff8a0ccfa29aeef004f98ef5199756bec,16199563,111,175,0.010211282,0x84892077affe5f7a8505ddcfd2cdb242e2a6040a,0xc36442b4a4522e871399cd717abdd847ab11fe88,Increase liquidity,5684.634732,6324.761605,,,12009.39634
47:11.0,0x306ae103d3f96e9617e5d186fcad488670a39fe7e2bda9d5ebf953da99187515,16352613,72,228,0.004205574,0x9e9bf7495369e73e76e0f41c00481b16a270711c,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,Swap,1221.654289,,,1050.609304,2272.263593
52:11.0,0x0e1a0b1e2dd898093d222ef0f040817e6bfae9f8d8c98372953814435ba5b771,16389648,107,192,0.001695647,0xcefcca169357a18eb8c3f230f92b58562e48cae5,0x1111111254eeb25477b68fb85ed929f73a960582,Swap,,85.88874779,100.200192,,186.0889398
40:35.0,0x177b18fc2de16a96a11bca0e6244094928368c739862d7e460598b920bf8d98c,16174053,107,208,0.002849962,0xe1605bc6df09bd4f7b5250b437bc1e547e7b6daa,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,Swap,59.467676,,,50,109.467676
32:59.0,0x8785e32b29b663f336c8d827cd5a5a8fea679361e3f71ea4dc0a880444ac7fba,16523546,161,465,0.002068848,0x9595eeaf82907ce461842e533427336d27484a0a,0x1111111254fb6c44bac0bed2854e76f90643097d,Swap,2750,,,2398.621572,5148.621572
23:11.0,0x38ea7c33841fd90943221c5af75150281cfd7b7ec43b7d93e9fa46c2cb0fbf2e,16525588,53,79,0.002141467,0x9595eeaf82907ce461842e533427336d27484a0a,0x1111111254fb6c44bac0bed2854e76f90643097d,Swap,2700,,,2354.227975,5054.227975
46:35.0,0x3d098ccce568192656c653df837a45313273b30a74cf0495a34ce54f6f8e6279,16499434,39,50,0.005629705,0xf73387edf00bbcd42db1ecaa0c3465886955b637,0xdef1c0ded9bec7f1a1670819833240f027b25eff,Swap,,12368.1855,14103.2396,,26471.4251
00:47.0,0x4bd169fb113cb885c0cd66d8aa114d2bdfd233afd0d2ccb71182a3926e07f7a0,16409386,108,275,0.002441276,0xd6c18bcc5a34715598ef1e1778e2ccce0321d9ef,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,Swap,,277.5805047,324.145909,,601.7264137
20:47.0,0x70696f52276e67f4bc506456249848132f2d24aab342b47946a236d8fcaf95ce,16581338,220,491,0.004415895,0x61d7ece32854caf46c6304fd536704eacd4da256,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,Swap,555,,,486.1865017,1041.186502
25:11.0,0x370c19221946cebca8d9319b164e59bc0bccfb0015ed75837132ed3814fe7bbc,16142362,119,205,0.002304956,0x16224283be3f7c0245d9d259ea82ead7fcb8343d,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,Swap,1000,,,865.9702638,1865.970264
51:47.0,0xe800d5ccafa657b9c6f0eeb7fcd5c831a2f52e057c336000a8c9c4115cdaa1e5,16142495,92,220,0.003093292,0x6dd91bdab368282dc4ea4f4befc831b78a7c38c0,0xc36442b4a4522e871399cd717abdd847ab11fe88,Burn (Remove),,,1276.139548,1107.632729,2383.772277
51:47.0,0xe800d5ccafa657b9c6f0eeb7fcd5c831a2f52e057c336000a8c9c4115cdaa1e5,16142495,92,224,0.003093292,0x6dd91bdab368282dc4ea4f4befc831b78a7c38c0,0xc36442b4a4522e871399cd717abdd847ab11fe88,Collect,,,1276.139548,1107.632729,2383.772277
40:59.0,0xea49e9fce212db160a2810f6ddc1e5f1ac3ed522a3fd0303b6d743fc0e077934,16142142,1,9,0.004763362,0x0b5052e01a28b205ceab7db3e5a8c32697bc01b5,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,Swap,640.860442,,,487.1858928,1128.046335
55:59.0,0x8135627e9a6c5110d6309d856b9be394de6b3d82918366658d9a3390963f3c43,16555555,10,68,0.005321502,0xfb3ce81f610bfc633db2bdb54d2bfdc0b5047dce,0x881d40237659c251811cec9c364ef91dc08d300c,Swap,214.793584,,,188.3905949,403.1841789
27:35.0,0x0d8cc18ec7e126e6982c22281cf70694429c4bfc373a317697769cec30ce1e77,16349527,182,285,0.016007221,0xdb6481532724bccb678b602e7d4f558a165bd959,0xc3a947372191453dd9db02b0852d378dccbdf271,Increase liquidity,79444.65821,49671.55129,,,129116.2095
12:35.0,0xbcccb392d624966854ee5b357765a22f0f3346b0493a556bf40597529f696c55,16581298,284,657,0.006361293,0x61d7ece32854caf46c6304fd536704eacd4da256,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,Swap,1008.962335,,,883.941116,1892.903451
59:23.0,0xdf40d57aa6ca8b28d1f81a429f29e3bf04d6a9b094bfe528d0f1644c7fe0c7e4,16504874,102,212,0.002881472,0xf08f59b44c8bff72ea4cae15be3377791aadc342,0xef1c6e67703c7bd7107eed8303fbe6ec2554bf6b,Swap,,1287,1463.996084,,2750.996084
42:11.0,0x9b3b2041aaf6b84bda7b194e4357fc10bf0b560dd866acba6127b1a3d5f4d209,16442708,89,243,0.005346986,0xdb6481532724bccb678b602e7d4f558a165bd959,0xc3a947372191453dd9db02b0852d378dccbdf271,Burn (Remove),,,215914.4585,137989.4117,353903.8702
42:11.0,0x9b3b2041aaf6b84bda7b194e4357fc10bf0b560dd866acba6127b1a3d5f4d209,16442708,89,247,0.005346986,0xdb6481532724bccb678b602e7d4f558a165bd959,0xc3a947372191453dd9db02b0852d378dccbdf271,Collect,,,215914.4585,137989.4117,353903.8702
46:11.0,0x2e94c781e499f481d51e73fc8dfa36d4a20442246ae0e1863ba2aba997a42b12,16442728,28,50,0.012620216,0xdb6481532724bccb678b602e7d4f558a165bd959,0xc3a947372191453dd9db02b0852d378dccbdf271,Increase liquidity,241936.2418,138737.4414,,,380673.6832
39:11.0,0x66730ea0ad8e4ecb25b8e611e1988a492d5b7cc3fc69890a6d724aa33da162b4,16177618,105,165,0.005054932,0xd2c95fd9478153945a8f45e0d6d65a17c63c7706,0xc36442b4a4522e871399cd717abdd847ab11fe88,Burn (Remove),,,1995.143982,996.5891605,2991.733142
39:11.0,0x66730ea0ad8e4ecb25b8e611e1988a492d5b7cc3fc69890a6d724aa33da162b4,16177618,105,169,0.005054932,0xd2c95fd9478153945a8f45e0d6d65a17c63c7706,0xc36442b4a4522e871399cd717abdd847ab11fe88,Collect,,,1995.275618,996.7665444,2992.042162
40:59.0,0x9e8a65a8ff154285b2777decfd03317b5481944b2808d731165aaafe0c4703fa,16197321,126,248,0.00434612,0x92891f12c9448fec7750aff2eb697a62b87659f8,0xc36442b4a4522e871399cd717abdd847ab11fe88,Collect,,,145.585121,301.9169975,447.5021185
40:59.0,0x9e8a65a8ff154285b2777decfd03317b5481944b2808d731165aaafe0c4703fa,16197321,126,244,0.00434612,0x92891f12c9448fec7750aff2eb697a62b87659f8,0xc36442b4a4522e871399cd717abdd847ab11fe88,Burn (Remove),,,145.585121,301.9112465,447.4963675
32:47.0,0x1cfe2ca518f539e55eec8bdf43d4b9a1cc8b3cf4c897c97cfdecc5753417760b,16142400,47,94,0.003228853,0x6dd91bdab368282dc4ea4f4befc831b78a7c38c0,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,Swap,1279.448612,,,1107.63273,2387.081342
42:47.0,0xffe006f4a5eed02353ca5733888bbbcdfb82291f714eb04a2333881c8e899fc1,16142151,1,9,0.018257783,0x67a66de57a6bd2f614a58de04b873bf421d399d3,0x68b3465833fb72a70ecdf485e0e4c7bd8665fc45,Swap,3844.796886,,,2137.384228,5982.181114
